num_stroke,b,start_point_x,r,theta_rad,start_point_y,g,num_brush,theta_deg,end_point_y,end_point_x,num_physical_stroke,Unnamed: 0,Unnamed: 0.1
747.0,97.0,547.1363911131862,245.0,2.0129629183396784,182.53227069469528,88.0,5.0,115.33427953720091,190.22575883675992,563.3869199666237,2108.0,2107.0,2107.0
747.0,97.0,544.9121652434446,245.0,2.0129629183396784,187.23037979753133,88.0,5.0,115.33427953720091,194.923867939596,561.1626940968823,2109.0,2108.0,2108.0
748.0,134.0,576.5003852113025,226.0,1.4948140002260089,251.20354561505184,80.0,5.0,85.64653337001799,249.5285331833967,598.5027087548125,2110.0,2109.0,2109.0
748.0,134.0,576.6582162961238,226.0,1.4948140002260089,253.2767544628404,80.0,5.0,85.64653337001799,251.6017420311852,598.6605398396339,2111.0,2110.0,2110.0
750.0,44.0,429.5205438655413,130.0,2.574455500999524,201.3530114573485,8.0,5.0,147.50543475151062,217.20715985260665,439.61863626811095,2115.0,2114.0,2114.0
750.0,44.0,423.3058973664423,130.0,2.574455500999524,205.3113492395266,8.0,5.0,147.50543475151062,221.16549763478469,433.40398976901184,2116.0,2115.0,2115.0
750.0,44.0,421.53028408098544,130.0,2.574455500999524,206.4423028915775,8.0,5.0,147.50543475151062,222.2964512868356,431.6283764835551,2117.0,2116.0,2116.0
752.0,65.0,296.5913066392568,146.0,1.501658771555352,439.9095286929625,16.0,5.0,86.03870987892151,437.8205724200016,326.7576438761255,2120.0,2119.0,2119.0
752.0,65.0,296.81107103184087,146.0,1.501658771555352,443.0831167977773,16.0,5.0,86.03870987892151,440.9941605248165,326.9774082687095,2121.0,2120.0,2120.0
760.0,119.0,32.474969360474105,166.0,2.523288291005562,358.63366408088416,62.0,5.0,144.57376956939697,378.6122728561262,46.68679772384411,2138.0,2137.0,2137.0
760.0,119.0,29.14804195232595,166.0,2.523288291005562,361.00028138812064,62.0,5.0,144.57376956939697,380.9788901633627,43.359870315695936,2139.0,2138.0,2138.0
761.0,79.0,149.27644012944927,156.0,0.3141592700403172,52.03941010110695,12.0,5.0,18.000000268220898,28.72162854416049,156.85284675044016,2140.0,2139.0,2139.0
761.0,79.0,150.31459835481613,156.0,0.3141592700403172,52.37672816170789,12.0,5.0,18.000000268220898,29.05894660476144,157.891004975807,2141.0,2140.0,2140.0
764.0,78.0,319.5619937355978,132.0,0.6622385310872686,313.21316156270217,34.0,5.0,37.943472862243645,304.1900932455075,326.59726247702014,2148.0,2147.0,2147.0
764.0,78.0,320.3613476408121,132.0,0.6622385310872686,313.83641624115467,34.0,5.0,37.943472862243645,304.81334792396,327.3966163822344,2149.0,2148.0,2148.0
770.0,83.0,398.8480508021885,136.0,0.4783338587880626,347.157777156381,32.0,5.0,27.40651130676269,306.5279703823112,419.9144005437668,2164.0,2163.0,2163.0
770.0,83.0,405.0931564333836,136.0,0.4783338587880626,350.39583290524115,32.0,5.0,27.40651130676269,309.7660261311714,426.159506174962,2165.0,2164.0,2164.0
770.0,83.0,408.661788222638,136.0,0.4783338587880626,352.2461504760185,32.0,5.0,27.40651130676269,311.6163437019486,429.72813796421633,2166.0,2165.0,2165.0
771.0,149.0,519.6567134340136,245.0,0.4959483287300101,150.97389774887458,76.0,5.0,28.41574609279633,127.2537037365086,532.490600358279,2167.0,2166.0,2166.0
771.0,149.0,526.0571649549802,245.0,0.4959483287300101,154.4368825390289,76.0,5.0,28.41574609279633,130.71668852666286,538.8910518792459,2168.0,2167.0,2167.0
771.0,149.0,529.714565824104,245.0,0.4959483287300101,156.4157309905456,76.0,5.0,28.41574609279633,132.69553697817958,542.5484527483699,2169.0,2168.0,2168.0
772.0,97.0,218.6897819198616,141.0,2.144789017791572,343.38574499591016,35.0,5.0,122.88735866546632,353.1485252359581,233.78804572047872,2170.0,2169.0,2169.0
772.0,97.0,214.7726864275846,141.0,2.144789017791572,349.4435829908698,35.0,5.0,122.88735866546632,359.2063632309178,229.87095022820185,2171.0,2170.0,2170.0
772.0,97.0,210.85559093530784,141.0,2.144789017791572,355.5014209858296,35.0,5.0,122.88735866546632,365.2642012258776,225.95385473592495,2172.0,2171.0,2171.0
772.0,97.0,209.73642079465725,141.0,2.144789017791572,357.2322318415324,35.0,5.0,122.88735866546632,366.9950120815803,224.83468459527444,2173.0,2172.0,2172.0
774.0,137.0,452.3188228836604,232.0,2.0226368093874987,148.65266125850695,91.0,5.0,115.88855266571044,157.57349255866777,470.6998952223373,2176.0,2175.0,2175.0
774.0,137.0,451.8762567178458,232.0,2.0226368093874987,149.56455393249357,91.0,5.0,115.88855266571044,158.4853852326543,470.2573290565229,2177.0,2176.0,2176.0
776.0,75.0,211.0213210068481,189.0,2.4482582421828654,433.87234906076105,30.0,5.0,140.27486443519592,447.0723094662062,221.98992500035945,2181.0,2180.0,2180.0
776.0,75.0,205.50422298731615,189.0,2.4482582421828654,438.45682215847336,30.0,5.0,140.27486443519592,451.6567825639185,216.4728269808276,2182.0,2181.0,2181.0
777.0,33.0,345.02806953673024,128.0,2.3579795779427006,485.4829368923212,17.0,5.0,135.10227799415588,491.2721364938896,350.7966374871056,2183.0,2182.0,2182.0
777.0,33.0,342.7746179845452,128.0,2.3579795779427006,487.72835755429634,17.0,5.0,135.10227799415588,493.5175571558647,348.5431859349204,2184.0,2183.0,2183.0
783.0,90.0,228.6035636082464,125.0,2.8274333133294083,158.59616662752026,38.0,5.0,161.9999957084656,178.0276508149624,234.91723715688568,2195.0,2194.0,2194.0
783.0,90.0,221.85553529732417,125.0,2.8274333133294083,160.7887344952734,38.0,5.0,161.9999957084656,180.22021868271548,228.16920884596345,2196.0,2195.0,2195.0
783.0,90.0,219.92752720848927,125.0,2.8274333133294083,161.41518245748853,38.0,5.0,161.9999957084656,180.84666664493068,226.2412007571285,2197.0,2196.0,2196.0
784.0,152.0,28.950864057484807,231.0,2.112041935984171,375.5052437476061,94.0,5.0,121.0110890865326,383.0842340159416,41.55889408446128,2198.0,2197.0,2197.0
784.0,152.0,25.239100065436357,231.0,2.112041935984171,381.6799491117646,94.0,5.0,121.0110890865326,389.2589393801001,37.84713009241283,2199.0,2198.0,2198.0
784.0,152.0,22.057588072251967,231.0,2.112041935984171,386.9725537096149,94.0,5.0,121.0110890865326,394.5515439779504,34.66561809922844,2200.0,2199.0,2199.0
785.0,88.0,208.2165159480307,145.0,2.621203153552608,68.88157736667782,51.0,5.0,150.18387794494632,79.51769804351906,214.31185477812755,2201.0,2200.0,2200.0
785.0,88.0,207.2694296105341,145.0,2.621203153552608,69.42433278510468,51.0,5.0,150.18387794494632,80.06045346194591,213.3647684406309,2202.0,2201.0,2201.0
787.0,109.0,253.99787911276272,153.0,2.5481754065566755,274.2842759782493,46.0,5.0,145.99969625473022,287.83499393745615,263.13805830628047,2206.0,2205.0,2205.0
787.0,109.0,247.96480547982705,153.0,2.5481754065566755,278.3536820612867,46.0,5.0,145.99969625473022,291.9044000204935,257.1049846733448,2207.0,2206.0,2206.0
787.0,109.0,241.9317318468913,153.0,2.5481754065566755,282.42308814432414,46.0,5.0,145.99969625473022,295.9738061035309,251.0719110404092,2208.0,2207.0,2207.0
787.0,109.0,239.34612886134744,153.0,2.5481754065566755,284.16711932276866,46.0,5.0,145.99969625473022,297.71783728197545,248.48630805486528,2209.0,2208.0,2208.0
790.0,81.0,489.4633706071862,133.0,1.8531059040876687,310.44422682304963,35.0,5.0,106.17514729499815,314.54224215718966,503.5917033102979,2218.0,2217.0,2217.0
790.0,81.0,488.84554192142485,133.0,1.8531059040876687,312.5742552671214,35.0,5.0,106.17514729499815,316.67227060126146,502.97387462453656,2219.0,2218.0,2218.0
791.0,51.0,2.990901515274815,173.0,0.9739512169318192,433.1057567645244,31.0,5.0,55.80329418182373,426.21582521051215,13.130381861280863,2220.0,2219.0,2219.0
791.0,51.0,6.9787126313567445,173.0,0.9739512169318192,438.9743683926836,31.0,5.0,55.80329418182373,432.08443683867137,17.118192977362796,2221.0,2220.0,2220.0
791.0,51.0,10.966523747438671,173.0,0.9739512169318192,444.84298002084273,31.0,5.0,55.80329418182373,437.9530484668305,21.106004093444728,2222.0,2221.0,2221.0
791.0,51.0,12.67558565433093,173.0,0.9739512169318192,447.3580992900538,31.0,5.0,55.80329418182373,440.46816773604166,22.81506600033698,2223.0,2222.0,2222.0
793.0,94.0,369.6173934710818,154.0,0.6366926108600093,357.55484643720445,40.0,5.0,36.479799449443824,349.6692803137288,375.44810412726633,2226.0,2225.0,2225.0
793.0,94.0,373.7969471902077,154.0,0.6366926108600093,360.6452736844827,40.0,5.0,36.479799449443824,352.75970756100685,379.6276578463922,2227.0,2226.0,2226.0
795.0,80.0,138.3623904888455,145.0,1.0121499975500727,345.6317032866313,34.0,5.0,57.99192309379578,335.6685880440553,154.30170748088918,2231.0,2230.0,2230.0
795.0,80.0,138.89964517082095,145.0,1.0121499975500727,346.49122086451416,34.0,5.0,57.99192309379578,336.5281056219381,154.83896216286462,2232.0,2231.0,2231.0
797.0,133.0,397.3456757272105,231.0,2.0445537096972264,163.84148275770227,58.0,5.0,117.1442985534668,176.51874003205947,422.07204859262606,2235.0,2234.0,2234.0
797.0,133.0,394.5874290375296,231.0,2.0445537096972264,169.22130858499702,58.0,5.0,117.1442985534668,181.89856585935425,419.3138019029451,2236.0,2235.0,2235.0
799.0,69.0,214.128349928634,147.0,0.8811346121876746,437.24793453592497,28.0,5.0,50.48529446125031,429.44789834011766,223.58560396192036,2239.0,2238.0,2238.0
799.0,69.0,215.451300536102,147.0,0.8811346121876746,438.85196298582383,28.0,5.0,50.48529446125031,431.0519267900164,224.90855456938831,2240.0,2239.0,2239.0
800.0,105.0,294.1416333861473,210.0,2.6654747528881364,440.9209136492611,32.0,5.0,152.72045373916623,453.2691032060476,300.50942785830324,2241.0,2240.0,2240.0
800.0,105.0,287.9047673673822,210.0,2.6654747528881364,444.1371811656633,32.0,5.0,152.72045373916623,456.4853707224498,294.2725618395381,2242.0,2241.0,2241.0
800.0,105.0,281.6679013486172,210.0,2.6654747528881364,447.3534486820655,32.0,5.0,152.72045373916623,459.701638238852,288.03569582077307,2243.0,2242.0,2242.0
800.0,105.0,275.431035329852,210.0,2.6654747528881364,450.5697161984677,32.0,5.0,152.72045373916623,462.9179057552542,281.798829802008,2244.0,2243.0,2243.0
804.0,99.0,309.71305803827147,145.0,2.336288318117519,6.413796542836577,31.0,5.0,133.85946035385132,16.60669257970294,320.3200550228236,2253.0,2252.0,2252.0
807.0,101.0,51.33173383380405,176.0,2.011570501208487,357.71057473849925,55.0,5.0,115.25449991226198,366.7761284924807,70.54954595521815,2258.0,2257.0,2257.0
807.0,101.0,49.97451245710902,176.0,2.011570501208487,360.5877101162512,55.0,5.0,115.25449991226198,369.6532638702327,69.19232457852313,2259.0,2258.0,2258.0
812.0,69.0,460.9986837426192,142.0,1.900055977689545,407.09748271784446,24.0,5.0,108.86518836021423,410.5327920180352,471.0523294451542,2269.0,2268.0,2268.0
812.0,69.0,459.04385277000944,142.0,1.900055977689545,412.8184167850828,24.0,5.0,108.86518836021423,416.2537260852735,469.0974984725443,2270.0,2269.0,2269.0
816.0,56.0,66.88663858941662,146.0,1.460314412779714,9.273117527780526,1.0,5.0,83.66985261440276,7.651160041424258,81.50760875425578,2278.0,2277.0,2277.0
816.0,56.0,67.33679796378513,146.0,1.460314412779714,13.331033248401956,1.0,5.0,83.66985261440276,11.709075762045686,81.9577681286243,2279.0,2278.0,2278.0
817.0,98.0,366.30353493526064,153.0,0.8252501116653413,375.6854269420234,45.0,5.0,47.28334844112396,364.0428895045192,378.9130769685029,2280.0,2279.0,2279.0
817.0,98.0,370.6000709159912,153.0,0.8252501116653413,380.338824136336,45.0,5.0,47.28334844112396,368.6962866988317,383.2096129492335,2281.0,2280.0,2280.0
821.0,60.0,373.7740040602407,121.0,1.025260926850047,213.31594209766968,13.0,5.0,58.74312400817872,202.29048872977947,391.9384733790173,2290.0,2289.0,2289.0
821.0,60.0,377.4186434340672,121.0,1.025260926850047,219.32049700120623,13.0,5.0,58.74312400817872,208.29504363331603,395.5831127528439,2291.0,2290.0,2290.0
821.0,60.0,381.0632828078938,121.0,1.025260926850047,225.32505190474285,13.0,5.0,58.74312400817872,214.2995985368526,399.2277521266705,2292.0,2291.0,2291.0
821.0,60.0,382.1046083432728,121.0,1.025260926850047,227.04063902003895,13.0,5.0,58.74312400817872,216.01518565214883,400.26907766204965,2293.0,2292.0,2292.0
828.0,79.0,549.8280045342498,164.0,2.758214115557696,482.19188540343794,62.0,5.0,158.03402781486508,493.5608493524134,554.413511838018,2308.0,2307.0,2307.0
828.0,79.0,546.8777510483602,164.0,2.758214115557696,483.3818275097046,62.0,5.0,158.03402781486508,494.7507914586801,551.4632583521286,2309.0,2308.0,2308.0
835.0,87.0,290.1883297609512,125.0,0.5472801345629068,345.81581942609057,37.0,5.0,31.356841921806325,333.2537542937545,297.8432650486992,2322.0,2321.0,2321.0
835.0,87.0,296.22511497090863,125.0,0.5472801345629068,349.4944502595916,37.0,5.0,31.356841921806325,336.93238512725543,303.8800502586567,2323.0,2322.0,2322.0
835.0,87.0,302.2619001808661,125.0,0.5472801345629068,353.1730810930925,37.0,5.0,31.356841921806325,340.6110159607564,309.9168354686142,2324.0,2323.0,2323.0
839.0,45.0,16.20006362158241,150.0,2.2903207637043685,463.3568522257896,18.0,5.0,131.22571349143982,471.4357880901194,25.42020536702547,2332.0,2331.0,2331.0
839.0,45.0,12.215785744346835,150.0,2.2903207637043685,467.9039370644674,18.0,5.0,131.22571349143982,475.9828729287974,21.435927489789893,2333.0,2332.0,2332.0
842.0,154.0,578.6587416400914,244.0,2.470855621763,181.7454148672451,81.0,5.0,141.56959891319275,195.83005680264975,589.8342644180171,2338.0,2337.0,2337.0
842.0,154.0,573.6972389112318,244.0,2.470855621763,185.6821416234812,81.0,5.0,141.56959891319275,199.76678355888583,584.8727616891574,2339.0,2338.0,2338.0
843.0,94.0,169.21793708693752,150.0,1.6605268999991551,378.3767538773416,38.0,5.0,95.14118313789368,379.6949791939854,183.86941471423583,2340.0,2339.0,2339.0
843.0,94.0,168.75214144305244,150.0,1.6605268999991551,383.55386159110566,38.0,5.0,95.14118313789368,384.8720869077495,183.4036190703508,2341.0,2340.0,2340.0
845.0,82.0,372.8268234271523,158.0,2.0812776816380643,173.9481426587487,21.0,5.0,119.24842715263368,186.7260778802101,395.6449378036531,2344.0,2343.0,2343.0
845.0,82.0,369.271189682319,158.0,2.0812776816380643,180.29759239881972,21.0,5.0,119.24842715263368,193.0755276202812,392.08930405881983,2345.0,2344.0,2344.0
845.0,82.0,368.7632420044857,158.0,2.0812776816380643,181.2046566474013,21.0,5.0,119.24842715263368,193.9825918688628,391.5813563809865,2346.0,2345.0,2345.0
856.0,71.0,209.57503540500213,152.0,1.819629657096183,63.13398530829893,32.0,5.0,104.25709962844849,65.34794558420681,218.28799941553416,2374.0,2373.0,2373.0
856.0,71.0,207.80845054038255,152.0,1.819629657096183,70.08631887745882,32.0,5.0,104.25709962844849,72.3002791533667,216.5214145509146,2375.0,2374.0,2374.0
858.0,131.0,288.04880959906643,182.0,2.3030418311878904,366.8601551370592,61.0,5.0,131.9545769691467,378.333951829388,300.81208573550174,2379.0,2378.0,2378.0
858.0,131.0,283.18368271919394,182.0,2.3030418311878904,372.2720479456639,61.0,5.0,131.9545769691467,383.7458446379928,295.94695885562925,2380.0,2379.0,2379.0
858.0,131.0,278.31855583932145,182.0,2.3030418311878904,377.68394075426863,61.0,5.0,131.9545769691467,389.15773744659737,291.0818319757568,2381.0,2380.0,2380.0
858.0,131.0,276.2335014622332,182.0,2.3030418311878904,380.00332338652777,61.0,5.0,131.9545769691467,391.4771200788565,288.99677759866853,2382.0,2381.0,2381.0
862.0,123.0,62.0870453630636,208.0,1.86580749720572,460.4623911958206,54.0,5.0,106.90289497375488,464.5019050153495,75.38023609635955,2393.0,2392.0,2392.0
862.0,123.0,59.97118748767543,208.0,1.86580749720572,467.4252346365597,54.0,5.0,106.90289497375488,471.4647484560885,73.26437822097141,2394.0,2393.0,2393.0
862.0,123.0,58.76212584459648,208.0,1.86580749720572,471.404002316982,54.0,5.0,106.90289497375488,475.4435161365108,72.05531657789244,2395.0,2394.0,2394.0
863.0,55.0,106.68266545442052,141.0,2.8274333133294083,3.895084933793508,7.0,5.0,161.9999957084656,16.331234813756495,110.7234165255496,2396.0,2395.0,2395.0
863.0,55.0,104.57339164783188,141.0,2.8274333133294083,4.580429712969085,7.0,5.0,161.9999957084656,17.016579592932075,108.61414271896096,2397.0,2396.0,2396.0
866.0,139.0,540.0783558598298,201.0,0.3141592700403172,245.3836574346473,45.0,5.0,18.000000268220898,228.2839509595532,545.6343873818898,2402.0,2401.0,2401.0
866.0,139.0,545.8281552618616,201.0,0.3141592700403172,247.251880539514,45.0,5.0,18.000000268220898,230.15217406442,551.3841867839217,2403.0,2402.0,2402.0
869.0,102.0,213.1506922316602,185.0,1.172553230302846,458.9976249736831,37.0,5.0,67.18235135078429,451.708174984417,230.4766672507952,2409.0,2408.0,2408.0
869.0,102.0,214.8219650800004,185.0,1.172553230302846,462.9700003467414,37.0,5.0,67.18235135078429,455.6805503574752,232.14794009913533,2410.0,2409.0,2409.0
873.0,90.0,330.2832205258398,121.0,0.3820970217946592,196.15613893211207,26.0,5.0,21.892546713352203,177.19808724227553,337.90144391000814,2420.0,2419.0,2419.0
873.0,90.0,337.0356492680572,121.0,0.3820970217946592,198.8695776011008,26.0,5.0,21.892546713352203,179.91152591126428,344.6538726522254,2421.0,2420.0,2420.0
873.0,90.0,343.7880780102745,121.0,0.3820970217946592,201.5830162700896,26.0,5.0,21.892546713352203,182.624964580253,351.40630139444266,2422.0,2421.0,2421.0
873.0,90.0,346.6819760426533,121.0,0.3820970217946592,202.74591855679896,26.0,5.0,21.892546713352203,183.78786686696245,354.3001994268216,2423.0,2422.0,2422.0
874.0,108.0,330.9594634040388,146.0,0.9217852903201582,79.43697001307069,34.0,5.0,52.814406752586365,65.60636166368995,349.19013385713026,2424.0,2423.0,2423.0
874.0,108.0,335.4127905422572,146.0,0.9217852903201582,85.30707618814027,34.0,5.0,52.814406752586365,71.47646783875955,353.64346099534873,2425.0,2424.0,2424.0
874.0,108.0,336.68516972460526,146.0,0.9217852903201582,86.9842493810173,34.0,5.0,52.814406752586365,73.15364103163658,354.91584017769685,2426.0,2425.0,2425.0
880.0,87.0,339.8682939359093,133.0,0.3141592700403172,269.0907772506721,0.0,5.0,18.000000268220898,261.3181833983566,342.39376280957293,2440.0,2439.0,2439.0
880.0,87.0,346.643642354093,133.0,0.3141592700403172,271.29222143564664,0.0,5.0,18.000000268220898,263.5196275833312,349.1691112277567,2441.0,2440.0,2440.0
880.0,87.0,351.4831769385099,133.0,0.3141592700403172,272.86468156777136,0.0,5.0,18.000000268220898,265.0920877154559,354.0086458121735,2442.0,2441.0,2441.0
882.0,46.0,445.08234518826765,161.0,1.0490612230050569,433.5747546143834,29.0,5.0,60.10678052902221,428.2797286778245,454.2931997757228,2445.0,2444.0,2444.0
882.0,46.0,446.6678020916799,161.0,1.0490612230050569,436.33270389866914,29.0,5.0,60.10678052902221,431.0376779621101,455.87865667913496,2446.0,2445.0,2445.0
884.0,78.0,492.7330096991985,141.0,2.517309660805902,351.6126411399846,38.0,5.0,144.23121929168698,378.80013058306463,512.3187348081374,2450.0,2449.0,2449.0
884.0,78.0,487.59404832242814,141.0,2.517309660805902,355.3147220210311,38.0,5.0,144.23121929168698,382.5022114641111,507.17977343136704,2451.0,2450.0,2450.0
885.0,112.0,95.36127937035498,225.0,0.924719272006558,465.1170048894177,58.0,5.0,52.98251152038574,455.2762474292272,108.41211556997423,2452.0,2451.0,2451.0
885.0,112.0,99.69878491024728,225.0,0.924719272006558,470.869415163228,58.0,5.0,52.98251152038574,461.02865770303765,112.74962110986657,2453.0,2452.0,2452.0
885.0,112.0,103.41664680158355,225.0,0.924719272006558,475.80005254077975,58.0,5.0,52.98251152038574,465.95929508058936,116.46748300120284,2454.0,2453.0,2453.0
888.0,116.0,122.79737635863027,186.0,1.1704123608756123,379.1679237444285,47.0,5.0,67.05968856811522,371.5228532336053,140.86032894839104,2461.0,2460.0,2460.0
888.0,116.0,124.47714970747452,186.0,1.1704123608756123,383.13671203994016,47.0,5.0,67.05968856811522,375.491641529117,142.54010229723528,2462.0,2461.0,2461.0
889.0,135.0,581.7751477443487,227.0,1.5063031268399631,230.42792128441,99.0,5.0,86.304811835289,229.74319685810693,592.3774255354698,2463.0,2462.0,2462.0
889.0,135.0,582.2374540687338,227.0,1.5063031268399631,237.5862756346224,99.0,5.0,86.304811835289,236.9015512083193,592.839731859855,2464.0,2463.0,2463.0
891.0,78.0,434.5931403839767,160.0,1.3066029652352258,210.0674635338621,0.0,5.0,74.86283540725708,207.71993828613276,443.2710714256131,2468.0,2467.0,2467.0
891.0,78.0,435.4238462716432,160.0,1.3066029652352258,213.1382754094849,0.0,5.0,74.86283540725708,210.7907501617556,444.1017773132797,2469.0,2468.0,2468.0
892.0,108.0,317.61392988362684,179.0,2.2236034601351635,483.5656299587296,41.0,5.0,127.40309357643127,493.49399704607833,330.5982419515968,2470.0,2469.0,2469.0
893.0,59.0,103.45367077898706,141.0,2.804605799180388,100.95576289341936,18.0,5.0,160.69207549095154,120.23807151677173,110.20923334322944,2471.0,2470.0,2470.0
897.0,99.0,219.69396385942343,148.0,1.5467425830084898,186.2158591383601,41.0,5.0,88.62182199954987,185.90135929520568,232.7663233596969,2479.0,2478.0,2478.0
897.0,99.0,219.8711793975569,148.0,1.5467425830084898,193.581920756323,41.0,5.0,88.62182199954987,193.26742091316865,232.9435388978304,2480.0,2479.0,2479.0
897.0,99.0,219.92181240845213,148.0,1.5467425830084898,195.6865097900267,41.0,5.0,88.62182199954987,195.37200994687237,232.9941719087257,2481.0,2480.0,2480.0
902.0,94.0,262.92831840660665,126.0,2.4479533934618347,341.7805574772218,36.0,5.0,140.25739789009094,355.6055837914773,274.42345195166143,2495.0,2494.0,2494.0
902.0,94.0,257.3886369089886,126.0,2.4479533934618347,346.3866520454852,36.0,5.0,140.25739789009094,360.2116783597406,268.8837704540434,2496.0,2495.0,2495.0
902.0,94.0,252.6403384824588,126.0,2.4479533934618347,350.3347331039965,36.0,5.0,140.25739789009094,364.159759418252,264.1354720275136,2497.0,2496.0,2496.0
903.0,45.0,392.4703178459643,123.0,2.73070208024528,442.1813321566901,26.0,5.0,156.4577043056488,459.41373078215264,399.9783088637303,2498.0,2497.0,2497.0
903.0,45.0,385.9201069660521,123.0,2.73070208024528,445.0351962948018,26.0,5.0,156.4577043056488,462.26759492026434,393.4280979838181,2499.0,2498.0,2498.0
903.0,45.0,379.36989608613993,123.0,2.73070208024528,447.8890604329136,26.0,5.0,156.4577043056488,465.12145905837616,386.877887103906,2500.0,2499.0,2499.0
903.0,45.0,378.434151674724,123.0,2.73070208024528,448.2967553097866,26.0,5.0,156.4577043056488,465.52915393524927,385.9421426924899,2501.0,2500.0,2500.0
905.0,82.0,534.5079884225033,137.0,2.460473350671164,359.2660905086747,39.0,5.0,140.97473859786987,378.3131690771549,549.9459180774219,2504.0,2503.0,2503.0
905.0,82.0,532.0366238287343,137.0,2.460473350671164,361.2691668656652,39.0,5.0,140.97473859786987,380.3162454341453,547.4745534836528,2505.0,2504.0,2504.0
909.0,137.0,131.45594275627363,183.0,2.2929387550856464,319.2905364206818,67.0,5.0,131.3757133483887,325.232770449088,138.20184645435415,2514.0,2513.0,2513.0
909.0,137.0,127.2694805824146,183.0,2.2929387550856464,324.04320528655035,67.0,5.0,131.3757133483887,329.9854393149565,134.01538428049514,2515.0,2514.0,2514.0
911.0,84.0,440.6902187777926,145.0,1.0656711714703668,286.8183802722087,35.0,5.0,61.05846047401428,278.1177005504352,456.4245004642128,2519.0,2518.0,2518.0
911.0,84.0,444.1237534125472,145.0,1.0656711714703668,293.0275734445663,35.0,5.0,61.05846047401428,284.3268937227928,459.85803509896726,2520.0,2519.0,2519.0
911.0,84.0,445.1047633081912,145.0,1.0656711714703668,294.8016286366685,35.0,5.0,61.05846047401428,286.10094891489496,460.83904499461136,2521.0,2520.0,2520.0
913.0,133.0,299.8044223823098,209.0,1.157406574423831,484.7837464773262,66.0,5.0,66.31451189517975,479.5308529989933,311.77908743654086,2524.0,2523.0,2523.0
913.0,133.0,302.7278000620159,209.0,1.157406574423831,491.4479723341592,66.0,5.0,66.31451189517975,486.1950788558264,314.70246511624697,2525.0,2524.0,2524.0
913.0,133.0,305.651177741722,209.0,1.157406574423831,498.1121981909922,66.0,5.0,66.31451189517975,492.8593047126593,317.62584279595313,2526.0,2525.0,2525.0
921.0,92.0,257.8325182332489,144.0,2.8274333133294083,205.971328691346,45.0,5.0,161.9999957084656,213.7439223663229,260.3579876527046,2543.0,2542.0,2542.0
921.0,92.0,254.80702861692345,144.0,2.8274333133294083,206.954370108976,45.0,5.0,161.9999957084656,214.72696378395287,257.33249803637904,2544.0,2543.0,2543.0
925.0,144.0,46.6409063821045,196.0,2.323542720423644,425.42910277707153,48.0,5.0,133.12919139862058,435.4859820498455,57.37695285841568,2551.0,2550.0,2550.0
925.0,144.0,44.46610082778768,196.0,2.323542720423644,427.75077860461136,48.0,5.0,133.12919139862058,437.8076578773853,55.20214730409885,2552.0,2551.0,2551.0
927.0,77.0,378.754681424114,150.0,2.422801688695232,369.3309340537282,41.0,5.0,138.81631135940552,384.09263795476375,391.6701549854495,2556.0,2555.0,2555.0
927.0,77.0,373.98800850146927,150.0,2.422801688695232,373.5014443498759,41.0,5.0,138.81631135940552,388.2631482509114,386.9034820628048,2557.0,2556.0,2556.0
928.0,126.0,581.2222471829907,225.0,1.4907887986859223,173.8208321041799,78.0,5.0,85.41590631008148,172.84107520993092,593.4419155473199,2558.0,2557.0,2557.0
929.0,98.0,134.13419109848354,159.0,2.273340615041592,371.76934358456094,31.0,5.0,130.25282263755798,380.2186442316159,144.11391111617002,2559.0,2558.0,2558.0
929.0,98.0,129.499101356148,159.0,2.273340615041592,377.2439857848574,31.0,5.0,130.25282263755798,385.6932864319123,139.47882137383448,2560.0,2559.0,2559.0
930.0,65.0,487.7424034206518,135.0,1.217023599243641,250.3354620689307,26.0,5.0,69.73031580448149,246.6547637328004,497.7088271352288,2561.0,2560.0,2560.0
930.0,65.0,489.1568488923474,135.0,1.217023599243641,254.1654317118389,26.0,5.0,69.73031580448149,250.48473337570852,499.1232726069243,2562.0,2561.0,2561.0
931.0,127.0,427.1821402418966,213.0,2.4033520406878948,157.58871076311362,43.0,5.0,137.7019286155701,169.0739940983822,437.63223729410026,2563.0,2562.0,2562.0
931.0,127.0,421.87640617378,213.0,2.4033520406878948,162.41623084481174,43.0,5.0,137.7019286155701,173.9015141800803,432.3265032259838,2564.0,2563.0,2563.0
932.0,59.0,461.5190666125223,130.0,2.4310234287408488,281.445665993836,11.0,5.0,139.28738236427307,295.0741081565108,473.24659883490926,2565.0,2564.0,2564.0
932.0,59.0,460.75075671885145,130.0,2.4310234287408488,282.10681118763364,11.0,5.0,139.28738236427307,295.7352533503084,472.4782889412385,2566.0,2565.0,2565.0
933.0,61.0,183.220514791386,237.0,0.8422900878258881,469.3632634994052,56.0,5.0,48.25966715812683,459.0254618356562,194.80697751530928,2567.0,2566.0,2566.0
933.0,61.0,188.06537120243908,237.0,0.8422900878258881,474.79331043155634,56.0,5.0,48.25966715812683,464.45550876780726,199.65183392636231,2568.0,2567.0,2567.0
933.0,61.0,188.75749354687525,237.0,0.8422900878258881,475.5690314218637,56.0,5.0,48.25966715812683,465.2312297581146,200.3439562707985,2569.0,2568.0,2568.0
